,magnitude_of_delay,delay_in_seconds,luminosity,avg_temperature,avg_atm_pressure,avg_humidity,avg_wind_speed,avg_rain,incidents,National,Regional,day_of_month,week_day,month,hour,day_of_year,season,is_holiday,is_weekend
4382,0,0,2,14.0,1021.0,68.0,2.0,0,2,5,0,23,2,6,7,174,1,0,1
4383,0,0,0,7.0,1024.0,77.0,2.0,0,0,5,0,5,4,11,6,309,2,0,1
4384,2,674,2,16.0,1020.0,76.0,0.0,0,1,6,0,30,3,12,14,364,3,0,1
4385,2,1197,2,17.0,1022.0,79.0,4.0,0,3,8,2,4,0,10,16,277,2,0,1
4386,0,430,2,17.0,1023.0,40.0,0.0,0,1,7,0,16,3,12,12,350,3,0,1
4387,0,0,2,15.0,1024.0,63.0,4.0,0,2,5,0,26,4,3,17,85,1,0,1
4388,0,0,0,19.0,1007.0,55.0,3.0,0,2,5,0,31,2,3,23,90,1,0,1
4389,0,167,2,22.0,1019.0,49.0,1.0,0,2,5,0,22,2,9,13,265,3,0,1
4390,0,0,1,17.0,1016.0,83.0,0.0,0,0,5,0,26,5,6,20,177,1,0,1
4391,2,731,1,12.0,1017.0,77.0,3.0,0,2,9,0,20,0,12,8,354,3,0,1
4392,0,0,2,21.0,1022.0,82.0,1.0,0,0,5,0,18,0,10,12,291,2,0,1
4393,0,0,2,15.0,1021.0,74.0,2.0,0,2,5,0,24,3,6,6,175,1,0,1
4394,2,4364,2,20.0,1015.0,55.0,4.0,0,4,14,0,16,4,4,19,106,0,0,1
4395,0,0,0,8.0,1029.0,87.0,1.0,0,1,0,0,17,6,1,18,17,3,0,1
4396,0,0,0,11.0,1003.0,90.0,2.0,1,1,0,0,20,2,1,6,20,3,0,1
4397,2,2127,2,23.0,1019.0,45.0,2.0,0,4,8,0,23,2,6,17,174,1,0,1
4398,0,0,2,23.0,1023.0,55.0,4.0,0,0,5,0,13,1,7,15,194,1,0,1
4399,0,0,2,10.0,1025.0,92.0,2.0,0,0,0,0,11,3,3,8,70,0,0,1
4400,0,0,0,14.0,1019.0,82.0,5.0,0,3,5,0,4,1,5,21,124,0,0,1
4401,2,2159,2,13.0,1011.0,93.0,1.0,1,4,12,0,7,1,12,15,341,3,0,1
4402,0,0,0,14.0,1017.0,70.0,1.0,0,3,5,0,8,3,4,0,98,0,0,1
4403,0,668,2,15.0,1016.0,94.0,3.0,0,3,7,0,3,5,4,11,93,0,0,1
4404,0,147,2,23.0,1020.0,49.0,0.0,0,1,5,0,14,3,10,13,287,2,0,1
4405,0,0,0,19.0,1022.0,74.0,1.0,0,0,5,0,19,1,10,20,292,2,0,1
4406,0,0,2,14.0,1027.0,55.0,1.0,0,0,5,0,7,6,11,11,311,2,0,1
4407,2,2116,2,17.0,1024.0,60.0,0.0,0,3,8,0,31,4,12,12,365,3,0,1
4408,0,0,0,11.0,1025.0,68.0,2.0,0,0,5,0,18,3,11,23,322,2,0,1
4409,0,223,2,14.0,1020.0,92.0,0.0,0,1,6,0,7,2,7,7,188,1,0,1
4410,0,0,0,12.0,1016.0,76.0,1.0,0,0,5,0,21,6,11,7,325,3,0,1
4411,0,0,2,18.0,1018.0,44.0,1.0,0,0,0,0,6,5,3,16,65,0,0,1
4412,0,0,0,11.0,1024.0,94.0,1.0,0,1,5,0,6,0,12,23,340,3,0,1
4413,0,28,2,14.0,1024.0,60.0,0.0,0,1,0,0,18,0,1,14,18,3,0,1
4414,0,0,2,19.0,1016.0,53.0,0.0,0,0,5,0,26,0,7,10,207,1,0,1
4415,0,0,0,10.0,1025.0,94.0,1.0,0,1,5,0,4,5,12,0,338,3,0,1
4416,0,0,0,6.0,1029.0,65.0,1.0,0,0,5,0,7,6,11,1,311,2,0,1
4417,0,375,2,23.0,1020.0,60.0,0.0,0,1,7,0,8,4,10,12,281,2,0,1
4418,2,13016,2,18.0,1012.0,44.0,1.0,2,4,27,2,23,3,9,18,266,3,0,1
4419,2,3039,0,11.0,1025.0,94.0,3.0,0,4,14,1,9,3,12,17,343,3,0,1
4420,0,0,1,15.0,1019.0,71.0,0.0,0,0,5,0,27,6,6,20,178,1,0,1
4421,0,0,0,21.0,1019.0,88.0,3.0,0,3,5,0,13,6,6,22,164,1,0,1
4422,0,0,0,17.0,1018.0,90.0,0.0,0,0,5,0,21,2,7,2,202,1,0,1
4423,0,0,0,8.0,1013.0,54.0,4.0,0,0,0,0,21,6,3,0,80,1,0,1
4424,0,0,2,25.0,1021.0,35.0,0.0,0,3,5,0,5,5,6,17,156,1,0,1
4425,0,323,0,17.0,1021.0,59.0,0.0,0,1,7,0,14,3,10,22,287,2,0,1
4426,0,0,0,17.0,1020.0,70.0,2.0,0,0,5,0,22,2,9,5,265,3,0,1
4427,0,0,0,9.0,1018.0,87.0,3.0,0,0,0,0,6,5,3,4,65,0,0,1
4428,0,248,0,10.0,1025.0,64.0,2.0,0,1,7,0,16,3,12,20,350,3,0,1
4429,0,0,0,8.0,1028.0,92.0,0.0,0,0,2,0,6,0,12,7,340,3,0,1
4430,2,4063,2,18.0,1019.0,61.0,1.0,0,4,11,1,22,2,9,9,265,3,0,1
4431,0,0,2,15.0,1016.0,85.0,0.0,1,2,5,0,19,5,6,19,170,1,0,1
4432,0,0,0,12.0,1010.0,93.0,0.0,1,0,0,0,26,6,12,3,360,3,0,1
4433,0,1317,2,20.0,1022.0,75.0,2.0,0,2,9,0,26,6,9,12,269,3,0,1
4434,2,1494,0,14.0,1024.0,63.0,0.0,0,3,8,0,7,6,11,17,311,2,0,1
4435,0,555,2,8.0,1019.0,93.0,0.0,0,3,10,0,8,2,12,11,342,3,1,1
4436,0,470,2,27.0,1018.0,54.0,0.0,0,4,7,0,14,0,6,17,165,1,0,1
4437,0,0,0,6.0,1012.0,85.0,1.0,0,0,2,0,25,3,11,5,329,3,0,1
4438,0,228,2,14.0,1015.0,92.0,1.0,0,1,6,0,6,1,7,7,187,1,0,1
4439,0,0,0,16.0,1021.0,90.0,1.0,0,0,5,0,27,0,9,4,270,3,0,1
4440,0,27,2,10.0,1014.0,91.0,1.0,0,2,0,0,22,4,1,14,22,3,0,1
4441,0,0,0,5.0,1024.0,91.0,0.0,0,0,0,0,13,5,3,6,72,0,0,1
4442,0,0,2,22.0,1023.0,55.0,0.0,0,0,5,0,20,0,9,12,263,2,0,1
4443,0,24,2,18.0,1017.0,75.0,0.0,0,1,6,0,6,1,7,13,187,1,0,1
4444,0,0,0,14.0,1018.0,82.0,0.0,0,3,5,0,7,4,5,23,127,0,0,1
4445,2,4758,2,20.0,1022.0,59.0,0.0,0,4,14,0,7,2,7,18,188,1,0,1
4446,0,0,0,7.0,1024.0,91.0,0.0,0,2,5,0,24,2,3,5,83,1,0,1
4447,0,425,2,12.0,1009.0,91.0,2.0,0,2,1,0,21,3,1,12,21,3,0,1
4448,0,0,0,12.0,1021.0,88.0,1.0,0,0,2,0,30,3,12,6,364,3,0,1
4449,0,1114,2,19.0,1022.0,74.0,0.0,0,4,10,0,9,2,6,8,160,1,0,1
4450,0,179,2,17.0,1010.0,83.0,0.0,0,3,6,0,17,3,6,16,168,1,0,1
4451,2,1555,2,13.0,1023.0,87.0,0.0,0,3,7,0,10,4,12,13,344,3,0,1
4452,0,0,0,14.0,1024.0,93.0,1.0,0,0,5,0,6,2,10,5,279,2,0,1
4453,0,0,0,20.0,1019.0,86.0,1.0,0,0,5,0,9,5,10,21,282,2,0,1
4454,0,127,2,21.0,1019.0,36.0,2.0,0,3,5,0,18,6,4,16,108,0,0,1
4455,0,29,0,14.0,1013.0,94.0,1.0,1,1,5,0,31,6,10,23,304,3,0,1
4456,0,179,1,9.0,1020.0,59.0,8.0,0,4,6,0,12,0,4,7,102,0,0,1
4457,0,0,1,17.0,1018.0,72.0,1.0,0,2,5,0,29,1,6,20,180,1,0,1
4458,0,0,0,16.0,1018.0,43.0,2.0,0,0,5,0,13,2,10,3,286,2,0,1
4459,0,0,0,11.0,1018.0,93.0,0.0,0,0,0,0,1,0,2,1,32,3,0,1
4460,0,0,0,12.0,1024.0,64.0,2.0,0,0,5,0,8,0,11,2,312,2,0,1
4461,0,0,2,8.0,1018.0,93.0,1.0,0,0,0,0,7,6,3,8,66,0,0,1
4462,0,669,2,10.0,1021.0,68.0,2.0,0,2,6,0,2,3,12,12,336,3,0,1
4463,0,87,2,13.0,1027.0,63.0,1.0,0,1,5,0,5,4,11,11,309,2,0,1
4464,2,183,2,19.0,1018.0,60.0,1.0,0,2,9,0,9,1,11,13,313,2,0,1
4465,2,0,0,13.0,1019.0,77.0,1.0,0,1,8,0,11,3,11,1,315,2,0,1
4466,0,461,2,19.0,1021.0,53.0,1.0,0,1,6,0,23,5,10,15,296,3,0,1
4467,0,480,2,18.0,1016.0,78.0,3.0,0,3,7,0,19,5,6,11,170,1,0,1
4468,0,0,0,15.0,1015.0,85.0,1.0,0,0,5,0,28,2,7,2,209,1,0,1
4469,0,71,2,20.0,1015.0,56.0,5.0,0,1,5,0,5,0,7,14,186,1,0,1
4470,0,0,0,11.0,1024.0,68.0,2.0,0,0,1,0,19,4,11,2,323,2,0,1
4471,0,24,0,6.0,1025.0,65.0,2.0,0,0,0,0,18,5,12,1,352,3,0,1
4472,0,0,0,10.0,1023.0,88.0,1.0,0,3,5,0,4,4,6,2,155,1,0,1
4473,0,809,2,12.0,1002.0,91.0,2.0,2,3,1,0,20,2,1,13,20,3,0,1
4474,0,468,2,15.0,1010.0,89.0,0.0,0,3,7,1,20,6,6,15,171,1,0,1
4475,0,0,0,14.0,1018.0,85.0,0.0,0,2,5,0,30,2,6,0,181,1,0,1
4476,0,0,0,15.0,1019.0,34.0,2.0,0,0,5,0,14,3,10,3,287,2,0,1
4477,2,1624,2,21.0,1021.0,72.0,3.0,0,3,10,2,26,6,9,16,269,3,0,1
4478,0,0,2,13.0,1018.0,69.0,0.0,0,0,0,0,4,3,3,10,63,0,0,1
4479,0,0,0,10.0,1018.0,92.0,0.0,1,1,0,0,31,6,1,2,31,3,0,1
4480,0,0,2,23.0,1022.0,59.0,0.0,0,3,5,0,6,6,6,13,157,1,0,1
4481,0,0,0,13.0,1025.0,84.0,1.0,0,0,5,0,13,1,7,2,194,1,0,1
4482,0,0,0,7.0,1021.0,87.0,1.0,0,2,5,0,23,1,3,4,82,1,0,1
4483,0,0,0,21.0,1012.0,63.0,0.0,0,2,5,0,16,2,6,0,167,1,0,1
4484,0,0,0,9.0,1013.0,64.0,1.0,0,2,5,0,23,1,3,1,82,1,0,1
4485,0,0,0,5.0,1024.0,91.0,1.0,0,0,0,0,13,5,3,5,72,0,0,1
4486,0,0,0,15.0,1018.0,93.0,0.0,0,0,5,0,22,3,7,3,203,1,0,1
4487,0,151,2,9.0,1022.0,82.0,8.0,0,2,0,0,19,1,1,11,19,3,0,1
4488,0,0,0,16.0,1022.0,92.0,1.0,0,0,5,0,27,0,9,2,270,3,0,1
4489,0,0,2,14.0,1024.0,57.0,0.0,0,0,0,0,18,0,1,15,18,3,0,1
4490,0,1201,2,17.0,1016.0,82.0,2.0,0,2,6,0,5,0,7,8,186,1,0,1
4491,0,0,2,14.0,1017.0,88.0,0.0,0,2,5,0,30,2,6,7,181,1,0,1
4492,0,291,2,17.0,1014.0,82.0,3.0,0,3,7,0,21,0,6,14,172,1,0,1
4493,2,1587,0,16.0,1019.0,56.0,0.0,0,3,9,1,14,6,11,17,318,2,0,1
4494,0,0,0,14.0,1017.0,68.0,0.0,0,0,5,0,21,6,11,1,325,3,0,1
4495,0,0,0,10.0,1020.0,82.0,2.0,0,0,5,0,9,1,11,4,313,2,0,1
4496,0,0,0,12.0,1025.0,57.0,3.0,0,0,0,0,17,2,3,3,76,0,0,1
4497,0,0,2,16.0,1021.0,51.0,3.0,0,3,5,0,12,0,4,16,102,0,0,1
4498,2,1559,2,7.0,1017.0,83.0,1.0,0,3,11,0,4,3,11,8,308,2,0,1
4499,0,0,2,10.0,1027.0,84.0,2.0,0,1,5,0,5,6,12,10,339,3,0,1
4500,0,661,2,27.0,1021.0,36.0,2.0,0,4,8,0,9,2,6,14,160,1,0,1
4501,2,73,2,19.0,1022.0,66.0,0.0,0,1,6,0,12,0,7,14,193,1,0,1
4502,2,10245,0,12.0,1020.0,66.0,1.0,0,4,22,1,16,1,11,18,320,2,0,1
4503,2,2297,2,16.0,1011.0,51.0,0.0,0,4,8,1,30,4,4,14,120,1,0,1
4504,0,0,2,14.0,1008.0,94.0,0.0,0,0,0,0,26,6,12,15,360,3,0,1
4505,0,0,0,12.0,1015.0,92.0,2.0,0,0,0,0,22,2,12,7,356,3,0,1
4506,0,1351,2,11.0,1026.0,81.0,0.0,0,3,11,0,5,6,12,15,339,3,0,1
4507,0,0,2,13.0,1025.0,69.0,4.0,0,0,0,0,12,4,3,16,71,0,0,1
4508,0,1161,2,15.0,1018.0,82.0,1.0,0,4,7,0,19,0,4,10,109,0,0,1
4509,0,119,2,12.0,1010.0,92.0,1.0,1,3,5,1,25,6,4,10,115,1,1,1
4510,0,0,0,9.0,1025.0,77.0,2.0,0,0,5,0,18,3,11,5,322,2,0,1
4511,0,0,0,7.0,1025.0,79.0,1.0,0,0,2,0,2,3,12,23,336,3,0,1
4512,0,0,0,16.0,1021.0,69.0,2.0,0,0,5,0,7,3,10,4,280,2,0,1
4513,2,3901,0,13.0,1015.0,85.0,1.0,0,4,12,0,22,2,12,19,356,3,0,1
4514,0,0,0,14.0,1009.0,82.0,1.0,0,3,5,0,8,5,5,22,128,0,0,1
4515,0,151,1,10.0,1025.0,71.0,3.0,0,1,0,0,15,0,3,7,74,0,0,1
4516,0,127,2,20.0,1014.0,42.0,4.0,0,1,5,1,19,0,7,16,200,1,0,1
4517,2,992,0,18.0,1013.0,80.0,0.0,0,2,9,0,24,4,9,20,267,3,0,1
4518,2,5633,1,16.0,1013.0,63.0,2.0,1,4,16,2,23,3,9,19,266,3,0,1
4519,0,28,2,18.0,1015.0,52.0,0.0,0,1,0,0,5,4,3,13,64,0,0,1
4520,0,0,0,7.0,1010.0,91.0,1.0,0,3,5,0,30,4,4,5,120,1,0,1
4521,0,406,2,22.0,1018.0,41.0,1.0,0,1,7,0,18,6,7,11,199,1,0,1
4522,2,1661,2,13.0,1015.0,94.0,1.0,0,1,1,0,23,3,12,10,357,3,0,1
4523,0,352,2,14.0,1019.0,55.0,0.0,0,1,6,0,4,3,11,15,308,2,0,1
4524,0,161,2,14.0,1019.0,80.0,0.0,0,1,5,0,12,4,11,11,316,2,0,1
4525,0,314,2,18.0,1019.0,63.0,0.0,0,1,6,0,13,5,11,13,317,2,0,1
4526,0,0,0,16.0,1020.0,68.0,2.0,0,2,5,0,24,3,6,1,175,1,0,1
4527,0,0,2,12.0,1005.0,91.0,0.0,0,3,5,0,28,2,4,7,118,1,0,1
4528,0,0,0,12.0,1010.0,71.0,1.0,0,3,5,0,29,3,4,21,119,1,0,1
4529,0,0,2,19.0,1019.0,77.0,5.0,0,3,5,0,5,2,5,16,125,0,0,1
4530,0,0,0,14.0,1010.0,88.0,0.0,0,3,5,0,10,5,4,21,100,0,0,1
4531,0,0,0,11.0,1015.0,87.0,1.0,0,0,5,0,21,6,11,21,325,3,0,1
4532,0,0,0,13.0,1021.0,92.0,1.0,0,0,0,0,26,1,1,6,26,3,0,1
4533,0,959,2,17.0,1012.0,62.0,4.0,0,2,7,0,28,3,10,17,301,3,0,1
4534,0,0,0,12.0,1016.0,91.0,0.0,0,3,5,0,12,2,5,6,132,0,0,1
4535,0,0,1,14.0,1014.0,81.0,0.0,0,3,5,0,20,1,4,20,110,0,0,1
4536,0,0,2,28.0,1019.0,46.0,3.0,0,0,5,0,9,4,7,15,190,1,0,1
4537,2,9271,2,15.0,1011.0,94.0,6.0,2,4,25,2,23,4,4,18,113,1,0,1
4538,0,0,2,20.0,1021.0,59.0,0.0,0,0,5,0,28,0,6,16,179,1,0,1
4539,0,0,0,10.0,1025.0,58.0,1.0,0,0,5,0,7,6,11,23,311,2,0,1
4540,2,1915,0,10.0,1026.0,63.0,2.0,0,3,13,0,18,5,12,19,352,3,0,1
4541,0,0,2,12.0,1027.0,93.0,0.0,0,0,0,0,27,2,1,9,27,3,0,1
4542,0,0,1,9.0,1024.0,75.0,2.0,0,0,2,0,31,4,12,8,365,3,0,1
4543,0,0,0,8.0,1026.0,91.0,0.0,0,0,2,0,1,2,12,1,335,3,1,1
4544,2,3041,2,15.0,1016.0,88.0,1.0,0,4,16,0,2,2,6,17,153,1,0,1
4545,0,0,2,16.0,1008.0,68.0,2.0,0,3,5,0,26,0,4,11,116,1,0,1
4546,0,161,2,12.0,1025.0,100.0,5.0,0,3,0,0,28,3,1,10,28,3,0,1
4547,0,196,2,16.0,1017.0,53.0,1.0,0,1,5,0,22,3,7,11,203,1,0,1
4548,0,304,0,16.0,1013.0,88.0,1.0,0,3,7,0,3,5,4,22,93,0,0,1
4549,0,423,2,21.0,1019.0,57.0,1.0,0,3,6,0,22,1,6,16,173,1,0,1
4550,0,365,2,22.0,1019.0,48.0,1.0,0,3,7,0,23,2,6,14,174,1,0,1
4551,0,0,0,16.0,1018.0,46.0,2.0,0,0,5,0,13,2,10,2,286,2,0,1
4552,0,538,2,24.0,1016.0,62.0,0.0,0,1,7,0,26,0,7,19,207,1,0,1
4553,0,0,0,10.0,1015.0,100.0,2.0,0,2,5,0,4,6,4,7,94,0,1,1
4554,0,333,2,28.0,1018.0,52.0,2.0,0,4,7,0,12,5,6,12,163,1,0,1
4555,0,0,0,18.0,1021.0,57.0,0.0,0,0,5,0,14,3,10,21,287,2,0,1
4556,2,2424,2,14.583,1016.0,33.0,0.0,0,4,13,1,15,3,7,18,196,1,0,1
4557,0,0,2,16.0,1010.0,83.0,0.0,0,2,5,0,20,6,6,11,171,1,0,1
4558,2,1278,0,9.0,1014.0,76.0,2.0,0,2,4,0,25,3,11,19,329,3,0,1
4559,0,303,2,20.0,1022.0,58.0,0.0,0,1,5,0,12,0,7,19,193,1,0,1
4560,0,0,0,11.0,1015.0,85.0,0.0,0,0,5,0,21,6,11,20,325,3,0,1
4561,0,0,0,11.0,1018.0,93.0,1.0,0,0,5,0,12,4,11,3,316,2,0,1
4562,0,31,2,15.0,1009.0,56.0,3.0,0,3,6,0,29,3,4,14,119,1,0,1
4563,0,0,0,7.0,1024.0,91.0,0.0,0,2,5,0,24,2,3,2,83,1,0,1
4564,0,0,0,9.0,1010.0,92.0,1.0,1,0,0,0,4,3,2,2,35,3,0,1
4565,2,1305,2,17.0,1016.0,88.0,2.0,0,4,10,0,3,5,4,12,93,0,0,1
4566,0,151,2,25.0,1018.0,49.0,0.0,0,3,5,0,25,4,6,9,176,1,0,1
4567,0,0,0,15.0,1009.0,73.0,4.0,1,2,5,0,1,3,4,7,91,0,0,1
4568,0,0,0,10.0,1024.0,94.0,1.0,0,1,5,0,4,5,12,1,338,3,0,1
4569,0,0,0,9.0,1010.0,91.0,1.0,0,0,0,0,3,2,2,21,34,3,0,1
4570,0,0,1,10.0,1013.0,85.0,2.0,0,0,0,0,4,3,3,7,63,0,0,1
4571,0,194,2,21.0,1018.0,55.0,1.0,0,2,6,0,22,2,9,15,265,3,0,1
4572,0,0,2,14.0,1018.0,85.0,0.0,0,0,3,0,16,5,10,8,289,2,0,1
4573,0,0,0,16.0,1017.0,92.0,0.0,0,0,5,0,19,0,7,2,200,1,0,1
4574,0,0,0,9.0,1025.0,93.0,1.0,0,1,5,0,3,4,12,23,337,3,0,1
4575,0,148,0,19.0,1022.0,87.0,0.0,0,1,6,0,18,0,10,20,291,2,0,1
4576,0,0,0,15.0,1022.0,93.0,1.0,0,0,5,0,21,3,10,1,294,3,0,1
4577,0,0,2,17.0,1023.0,70.0,1.0,0,0,5,0,24,6,10,11,297,3,0,1
4578,0,0,2,22.0,1012.0,69.0,1.0,0,2,5,0,16,2,6,10,167,1,0,1
4579,0,0,0,10.0,1025.0,65.0,2.0,0,0,4,0,14,1,12,22,348,3,0,1
4580,0,0,0,12.0,1004.0,87.0,2.0,0,3,5,0,9,6,5,3,129,0,0,1
4581,0,42,0,13.0,1015.0,91.0,0.0,0,3,5,0,1,3,4,23,91,0,0,1
4582,0,504,2,16.0,1018.0,63.0,0.0,0,1,6,0,12,4,11,13,316,2,0,1
4583,0,0,0,15.0,1018.0,86.0,0.0,0,2,5,0,2,4,7,0,183,1,0,1
4584,0,283,2,15.0,1012.0,92.0,0.0,0,3,5,0,18,4,6,10,169,1,0,1
4585,0,0,2,13.0,1015.0,93.0,0.0,0,1,0,0,31,6,1,14,31,3,0,1
4586,0,1456,2,23.0,1013.0,34.0,0.0,0,3,10,0,31,2,3,13,90,1,0,1
4587,0,324,2,14.583,1012.0,36.0,3.0,0,4,7,0,15,1,6,17,166,1,0,1
4588,2,0,0,11.0,1018.0,73.0,1.0,0,1,8,0,10,2,11,1,314,2,0,1
4589,0,583,2,20.0,1023.0,65.0,2.0,0,1,5,0,1,4,10,13,274,2,0,1
4590,0,0,0,8.0,1027.0,89.0,0.0,0,1,5,0,30,1,11,22,334,3,0,1
4591,0,0,0,10.0,1019.0,92.0,0.0,0,3,5,0,3,3,6,5,154,1,1,1
4592,0,0,0,9.0,1023.0,74.0,2.0,0,0,2,0,31,4,12,2,365,3,0,1
4593,0,0,2,18.0,1017.0,66.0,4.0,0,0,5,0,6,1,7,12,187,1,0,1
4594,0,0,0,11.0,1023.0,83.0,0.0,0,0,0,0,13,0,12,21,347,3,0,1
4595,0,0,0,9.0,1013.0,83.0,1.0,0,0,0,0,15,0,3,1,74,0,0,1
4596,0,0,0,14.0,1014.0,91.0,1.0,0,2,5,0,1,3,4,21,91,0,0,1
4597,0,0,0,9.0,1028.0,80.0,2.0,0,0,5,0,5,4,11,21,309,2,0,1
4598,2,9435,2,23.0,1016.0,73.0,2.0,0,4,19,0,15,2,9,18,258,2,0,1
4599,0,0,0,11.0,1008.0,94.0,0.0,0,0,0,0,26,6,12,7,360,3,0,1
4600,0,0,2,8.0,1025.0,48.0,1.0,0,0,0,0,21,6,3,9,80,1,0,1
4601,0,2387,2,13.0,1012.0,86.0,0.0,0,4,7,0,23,4,4,10,113,1,0,1
4602,0,326,2,17.0,1017.0,77.0,0.0,0,3,6,0,30,2,6,9,181,1,0,1
4603,0,0,2,23.0,1017.0,36.0,4.0,0,0,5,0,18,6,7,15,199,1,0,1
4604,0,0,1,19.0,1017.0,74.0,0.0,0,3,5,0,14,0,6,20,165,1,0,1
4605,0,0,0,13.0,1018.0,92.0,1.0,0,0,0,0,25,0,1,19,25,3,0,1
4606,0,0,0,10.0,1025.0,66.0,2.0,0,0,5,0,14,1,12,21,348,3,0,1
4607,0,261,2,20.0,1023.0,48.0,1.0,0,1,5,0,21,1,9,12,264,3,0,1
4608,0,0,2,15.0,1021.0,59.0,0.0,0,2,5,0,30,1,3,9,89,1,0,1
4609,0,0,2,13.0,1020.0,85.0,0.0,0,3,5,0,7,0,6,6,158,1,0,1
4610,0,93,2,8.0,1016.0,75.0,1.0,0,1,0,0,8,0,3,9,67,0,0,1
4611,0,0,0,14.0,1016.0,91.0,0.0,0,0,5,0,27,6,6,2,178,1,0,1
4612,0,0,0,13.0,1021.0,89.0,0.0,0,3,5,0,8,1,6,1,159,1,0,1
4613,2,360,2,11.0,1026.0,94.0,0.0,0,1,2,0,9,3,12,11,343,3,0,1
4614,2,1712,2,14.0,1008.0,92.0,3.0,1,3,8,0,29,4,10,14,302,3,0,1
4615,0,0,0,17.0,1018.0,89.0,1.0,0,0,5,0,18,6,7,22,199,1,0,1
4616,0,0,0,11.0,1013.0,72.0,2.0,0,0,0,0,16,1,3,0,75,0,0,1
4617,0,0,2,19.0,1012.0,55.0,5.0,0,0,5,0,28,3,10,15,301,3,0,1
4618,0,0,0,20.0,1020.0,71.0,1.0,0,3,5,0,13,6,6,23,164,1,0,1
4619,0,0,0,14.0,1017.0,88.0,0.0,0,2,5,0,1,3,7,1,182,1,0,1
4620,0,0,0,15.0,1020.0,79.0,1.0,0,3,5,0,6,3,5,21,126,0,0,1
4621,0,1166,0,10.0,1025.0,93.0,1.0,0,2,10,0,11,5,12,22,345,3,0,1
4622,2,2464,0,10.0,1022.0,73.0,2.0,0,4,12,0,4,3,11,19,308,2,0,1
4623,0,0,0,10.0,1025.0,64.0,2.0,0,0,2,0,14,1,12,23,348,3,0,1
4624,0,0,0,15.0,1015.0,88.0,0.0,0,0,5,0,25,6,7,2,206,1,0,1
4625,0,2959,2,16.0,1016.0,70.0,4.0,0,1,6,2,3,6,10,12,276,2,0,1
4626,0,0,0,10.0,1025.0,92.0,0.0,0,0,0,0,12,4,3,1,71,0,0,1
4627,0,0,2,15.0,1014.0,87.0,0.0,0,0,5,0,25,6,7,7,206,1,0,1
4628,0,0,2,22.0,1018.0,56.0,1.0,0,3,5,0,10,3,6,8,161,1,1,1
4629,0,0,0,15.0,1016.0,91.0,0.0,0,0,5,0,24,5,7,2,205,1,0,1
4630,0,0,0,13.0,1010.0,91.0,2.0,0,0,0,0,25,0,1,4,25,3,0,1
4631,0,0,2,17.0,1019.0,78.0,1.0,0,0,5,0,11,5,9,9,254,2,0,1
4632,0,0,0,7.0,1018.0,85.0,0.0,0,0,2,0,2,3,12,6,336,3,0,1
4633,0,0,2,16.0,1018.0,74.0,0.0,0,0,5,0,22,3,7,9,203,1,0,1
4634,0,191,2,17.0,1020.0,58.0,0.0,0,1,5,0,14,6,11,12,318,2,0,1
4635,0,0,0,7.0,1023.0,80.0,1.0,0,0,5,0,5,4,11,1,309,2,0,1
4636,0,0,0,7.0,1029.0,65.0,1.0,0,0,5,0,7,6,11,0,311,2,0,1
4637,0,825,2,21.0,1013.0,51.0,2.0,0,4,5,0,15,3,4,17,105,0,0,1
4638,0,0,2,11.0,1021.0,60.0,1.0,0,0,5,0,14,6,11,9,318,2,0,1
4639,0,0,0,8.0,1013.0,80.0,0.0,0,0,0,0,12,4,3,23,71,0,0,1
4640,0,1448,0,11.0,1005.0,91.0,1.0,1,4,11,0,20,2,1,18,20,3,0,1
4641,0,0,0,18.0,1018.0,90.0,1.0,0,3,5,0,14,0,6,2,165,1,0,1
4642,0,0,2,19.0,1020.0,83.0,0.0,0,0,5,0,9,5,10,10,282,2,0,1
4643,0,0,2,8.0,1026.0,90.0,0.0,0,0,0,0,13,5,3,9,72,0,0,1
4644,0,0,2,11.0,1016.0,93.0,0.0,0,0,0,0,2,1,2,9,33,3,0,1
4645,0,184,0,19.0,1019.0,78.0,1.0,0,1,6,0,16,3,9,20,259,2,0,1
4646,0,0,2,26.0,1015.0,18.0,0.0,0,0,5,0,17,5,7,12,198,1,0,1
4647,0,0,2,16.0,1027.0,50.0,1.0,0,0,0,0,14,6,3,15,73,0,0,1
4648,0,0,2,16.0,1019.0,72.0,0.0,0,0,5,0,11,3,11,12,315,2,0,1
4649,0,0,1,20.0,1014.0,78.0,1.0,0,0,5,0,11,6,7,6,192,1,0,1
4650,0,0,2,20.0,1020.0,38.0,1.0,0,3,5,0,18,6,4,14,108,0,0,1
4651,0,0,1,10.0,1022.0,87.0,0.0,0,0,0,0,2,1,3,7,61,0,0,1
4652,2,0,0,13.0,1019.0,80.0,1.0,0,1,8,0,11,3,11,0,315,2,0,1
4653,0,0,2,14.0,1023.0,90.0,0.0,0,0,5,0,25,0,10,10,298,3,0,1
4654,0,0,2,21.0,1019.0,54.0,0.0,0,0,5,0,18,5,9,17,261,2,0,1
4655,0,0,0,14.0,1017.0,83.0,0.0,0,0,5,0,16,5,10,5,289,2,0,1
4656,0,0,0,11.0,1020.0,85.0,1.0,0,0,0,0,2,1,3,1,61,0,0,1
4657,0,0,0,11.0,1022.0,92.0,1.0,0,3,0,0,29,4,1,5,29,3,0,1
4658,0,0,0,10.0,1003.0,90.0,2.0,1,1,0,0,20,2,1,5,20,3,0,1
